"URL","Title#1","Alternative Title#1","Alternative Title#2","Alternative Title#3","Alternative Title#4","Alternative Title#5","Alternative Title#6","Alternative Title#7","Creator#1","Creator URI#1","Creator#2","Creator URI#2","Creator#3","Creator URI#3","Creator#4","Creator URI#4","Subject#1","Subject URI#1","Subject#2","Subject URI#2","Subject#3","Subject URI#3","Subject#4","Subject URI#4","Subject#5","Subject URI#5","Description#1","Publisher#1","Date#1","Resource Type#1","Resource Type URI#1","Form#1","Form URI#1","Form#2","Physical Item Location#1","Source#1","Digitization Specifications#1","Digital Conversion Date#1","Language Term#1","Language Term URI#1","Language Term Type#1","Duration#1","File Size#1","Coverage#1","Coverage URI#1","FileImage#1","FileMedia#1","FileID#2","Identifier ARK#1","Rights#1","Rights URI#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"","Little Brown Jug","","","","","","","","Craig, Sam;performer","local","Gonzales, Tony;performer","local","Gonazales, Violet;performer","local","Eastburn, 1837-1917;composer","http://id.loc.gov/authorities/names/n85077347","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","Popular music--1901-1910","http://id.loc.gov/authorities/subjects/sh87003299","","","Popular Song 1869","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1952-08-10","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 1 Tape 017 Track 12","Field recording, reel-to-reel tape, recorded 8/10/1952","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2:23","3,448,790 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB01712.jpg","UCB01712.mp3","UCB01712","https://ark.colorado.edu/ark:/47540/vx389c39d5p6","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","350647","4759","UCB01712.jpg|UCB01712.jpg",""
"","Little Brown Jug","","","","","","","","Turner, Henry;performer","local","Eastburn, 1837-1918;composer","http://id.loc.gov/authorities/names/n85077347","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","Popular music--1901-1910","http://id.loc.gov/authorities/subjects/sh87003299","","","Popular Song 1869","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1964-06-07","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 155 Track 02","Field recording, reel-to-reel tape, recorded 6/7/1964","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:21","1,969,215 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB15502.jpg","UCB15502.mp3","UCB15502","https://ark.colorado.edu/ark:/47540/35927r20v7c5","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","350663","4759","UCB15502.jpg|UCB15502.mp3",""
"","Little Dog Under the Wagon","","","","","","","","Taylor, Edith Cummings;performer","local","Bishop, T. Brigham (Thomas Brigham), 1835-1905;composer","http://id.loc.gov/authorities/names/nr95043331","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","Popular music--1901-1910","http://id.loc.gov/authorities/subjects/sh87003299","","","Popular Song 1877","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1970-02-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 8 Tape 204 Track 05","Field recording, reel-to-reel tape, recorded 2/1/1970","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2:03","2,971,690 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB20405.jpg","UCB20405.mp3","UCB20405","https://ark.colorado.edu/ark:/47540/d86v1b99k44h","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","350861","4759","UCB20405.jpg|UCB20405.mp3",""
"","Little German Band and Hot Time in the Old Town Tonight (Medley)","Hot Time in the Old Town Tonight","","","","","","","Craig, Sam;performer","local","Gonzales, Violet;performer","local","Gonzales, Tony;performer","local","Metz, Theodore A., 1848-1936","http://id.loc.gov/authorities/names/n99034841","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Popular Song Medley","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1952-08-10","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 1 Tape 017 Track 16","Field recording, reel-to-reel tape, recorded 8/10/1952","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:31","2,191,151 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB01716.jpg","UCB01716.mp3","UCB01716","https://ark.colorado.edu/ark:/47540/7q8q2s44c8pq","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","351970","4759","UCB01716.jpg|UCB01716.jpg",""
"","Little German Band and Hot Time in the Old Town Tonight (Medley)","Hot Time in the Old Town Tonight","","","","","","","Craig, Sam;performer","local","Gonzales, Violet;performer","local","Gonzales, Tony;performer","local","Metz, Theodore A., 1848-1936","http://id.loc.gov/authorities/names/n99034841","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Popular Song Medley","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1952-08-10","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 1 Tape 017 Track 17","Field recording, reel-to-reel tape, recorded 8/10/1952","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:28","2,121,561 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB01717.jpg","UCB01717.mp3","UCB01717","https://ark.colorado.edu/ark:/47540/mr0j0d61k8bt","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","351985","4759","UCB01717.jpg|UCB01717.jpg",""
"","Little Gypsy Jane","","","","","","","","Bryce, Janie Irene;performer","local","Glover, Charles William, 1806-1863;composer","http://id.loc.gov/authorities/names/nr89004390","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","Popular music--1901-1910","http://id.loc.gov/authorities/subjects/sh87003299","","","Popular Song 1850's","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-12-17","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 104 Track 15","Field recording, reel-to-reel tape, recorded 12/17/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:17","1,862,635 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB10415.jpg","UCB10415.mp3","UCB10415","https://ark.colorado.edu/ark:/47540/g84v0v14j9xx","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","350403","4759","UCB10415.jpg|UCB10415.jpg",""
"","Little Match Girl","","","","","","","","Martin, Martha;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Pathetic Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1963-12-26","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 6 Tape 137 Track 01","Field recording, reel-to-reel tape, recorded 12/26/1963","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:57","2,813,074 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB13701.jpg","UCB13701.mp3","UCB13701","https://ark.colorado.edu/ark:/47540/sn865h32j0dr","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","349463","4759","UCB13701.jpg|UCB13701.mp3",""
"","Little Mohee","","","","","","","","Greer, Beulah;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Folk Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1963-11-14","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 6 Tape 134 Track 17","Field recording, reel-to-reel tape, recorded 11/14/1963","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:32","2,228,140 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB13417.jpg","UCB13417.mp3","UCB13417","https://ark.colorado.edu/ark:/47540/jv70460285cx","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348318","4759","UCB13417.jpg|UCB13417.mp3",""
"","Little Mohee","","","","","","","","Peyton, James Baxter;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Folk Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-12-17","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 107 Track 03","Field recording, reel-to-reel tape, recorded 12/17/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:21","4,831,190 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB10703.jpg","UCB10703.mp3","UCB10703","https://ark.colorado.edu/ark:/47540/h92m9x4282sp","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348245","4759","UCB10703.jpg|UCB10703.jpg",""
"","Little Mohee (fragment)","","","","","","","","Thomas, Mary;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Folk Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-12-17","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 107 Track 11","Field recording, reel-to-reel tape, recorded 12/17/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","0:23","566,753 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB10711.jpg","UCB10711.mp3","UCB10711","https://ark.colorado.edu/ark:/47540/w91k3s84s8wb","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348270","4759","UCB10711.jpg|UCB10711.jpg",""
"","Little Old Log Cabin in the Lane","","","","","","","","Graham, Ernest S.;performer","local","Hays, Will. S. (William Shakespeare), 1837-1907 ;composer","http://id.loc.gov/authorities/names/no95041373","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Popular music -- To 1901","http://id.loc.gov/authorities/subjects/sh87003298","Folk music -- Colorado","local","","","Popular Song 1871","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-08-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 4 Tape 081 Track 07","Field recording, reel-to-reel tape, recorded 8/1/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2:14","3,236,885 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB08107.jpg","UCB08107.mp3","UCB08107","https://ark.colorado.edu/ark:/47540/645g5f40c2f3","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","350719","4759","UCB08107.jpg|UCB08107.jpg",""
"","Little Old Sod Shanty on the Claim","Little Old Log Cabin in the Lane (parody of)","Little Old Sod Shanty on the Plain","","","","","","Hutchins, Emma;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Homesteader's Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1965-05-22","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 169 Track 05","Field recording, reel-to-reel tape, recorded 5/22/1965","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:58","5,730,847 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB16905.jpg","UCB16905.mp3","UCB16905","https://ark.colorado.edu/ark:/47540/rb657h16490k","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348613","4759","UCB16905.jpg|UCB16905.jpg",""
"","Little Old Sod Shanty on the Claim","Little Old Log Cabin in the Lane (parody of)","Little Old Sod Shanty on the Plain","","","","","","Skinner, Ellis K.;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Homesteader's Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-10-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 4 Tape 090 Track 04","Field recording, reel-to-reel tape, recorded 10/1/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:59","5,742,759 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB09004.jpg","UCB09004.mp3","UCB09004","https://ark.colorado.edu/ark:/47540/9p7d7k610580","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348600","4759","UCB09004.jpg|UCB09004.jpg",""
"","Little Rosewood Casket","","","","","","","","Greer, Beulah;performer","local","White, C. A. (Charles Albert), 1832-1892;composer","http://id.loc.gov/authorities/names/nr94024524","Goullaud, Louis P.,composer","http://id.loc.gov/authorities/names/no2008051155","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","Popular music--1901-1910","http://id.loc.gov/authorities/subjects/sh87003299","","","Popular Song 1870","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1963-11-14","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 6 Tape 134 Track 12","Field recording, reel-to-reel tape, recorded 11/14/1963","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:22","1,981,753 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB13412.jpg","UCB13412.mp3","UCB13412","https://ark.colorado.edu/ark:/47540/h58z1698239j","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","350691","4759","UCB13412.jpg|UCB13412.mp3",""
"","Little Too Small","","","","","","","","Alexander, John T.;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Humorous songs","http://id.worldcat.org/fast/963815","Folk music -- Colorado","local","","","Humorous Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1961-08-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 2 Tape 045 Track 01","Field recording, reel-to-reel tape, recorded 8/1/1961","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:12","4,618,658 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB04501.jpg","UCB04501.mp3","UCB04501","https://ark.colorado.edu/ark:/47540/9h1c0t04s46k","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348680","4759","UCB04501.jpg|UCB04501.jpg",""
"","Little White Rose","","","","","","","","Peyton, James Baxter;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Love Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-12-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 102 Track 08","Field recording, reel-to-reel tape, recorded 12/1/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2:19","3,354,749 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB10208.jpg","UCB10208.mp3","UCB10208","https://ark.colorado.edu/ark:/47540/r84n3403w90n","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","349068","4759","UCB10208.jpg|UCB10208.jpg",""
"","Lone Green Valley","Jealous Lover of Lone Green Valley","","","","","","","Skinner, Ellis K.;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Tragic Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-10-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 4 Tape 090 Track 07","Field recording, reel-to-reel tape, recorded 10/1/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","5:05","7,341,453 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB09007.jpg","UCB09007.mp3","UCB09007","https://ark.colorado.edu/ark:/47540/9s745w70w61w","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","352949","4759","UCB09007.jpg|UCB09007.jpg",""
"","Lord Bateman","Young Beichan","","","","","","","Alexander, John T.;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #53","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1965-06-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 171 Track 08","Field recording, reel-to-reel tape, recorded 6/1/1965","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:27","4,981,029 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB17108.jpg","UCB17108.mp3","UCB17108","https://ark.colorado.edu/ark:/47540/jf1p3f0398r8","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346726","4759","UCB17108.jpg|UCB17108.jpg",""
